  10.08473,   6.92022,   4.07199,   2.95647,   1.76911,   1.71502,   1.41561,   1.75131,   1.40122,   1.30844,   1.08154,   1.17668,   1.47308,   1.06340,   1.28011,   0.65826,   1.01004,   1.16572,   0.50233,   1.27796,   1.25650,   1.26533,   1.38164,   1.32305,   1.70243,   1.63903,   2.13497,   3.40625,   5.56271,   9.42984
  10.42507,   6.08263,   4.21956,   2.35312,   2.39269,   2.00922,   1.66479,   1.44947,   1.48435,   0.98702,   0.92002,   1.15487,   1.35240,   1.42701,   1.37295,   1.38904,   1.45853,   1.23348,   1.11684,   1.33900,   1.33234,   1.06865,   1.24380,   1.41415,   1.64121,   2.01365,   2.28038,   2.90792,   5.59591,   9.53036
  10.54241,   6.46082,   3.96782,   2.89802,   2.25967,   1.79706,   2.16067,   1.44003,   1.21180,   1.19209,   0.90317,   1.08550,   1.62291,   1.14212,   1.45141,   1.64104,   1.35399,   1.07068,   1.10996,   1.04924,   1.30492,   1.26162,   0.90042,   1.72374,   1.82630,   2.35237,   2.61765,   3.58001,   5.55550,   9.43278
   9.92207,   6.89139,   4.10745,   2.40063,   2.17694,   1.65465,   1.44218,   1.19963,   1.16138,   0.93402,   1.27344,   1.15040,   1.45813,   0.88775,   1.08602,   1.47990,   1.45120,   1.20176,   1.13129,   0.87713,   1.65087,   1.10470,   1.61471,   1.29135,   1.56733,   1.71248,   2.29448,   3.72890,   5.13747,   9.52992
  10.26382,   6.34884,   3.86213,   2.42664,   1.94885,   1.64302,   1.70208,   1.58437,   1.18336,   1.28833,   1.30131,   1.37408,   1.11857,   1.25134,   0.78712,   1.05229,   0.95218,   1.36237,   1.45503,   0.93878,   1.58613,   1.09878,   1.37445,   1.62314,   1.82402,   1.84588,   2.74314,   3.29711,   5.71820,   9.56034
  10.42826,   6.75537,   4.00418,   2.16993,   1.88369,   1.50966,   1.15844,   1.45463,   1.09226,   1.52348,   1.49765,   1.27904,   1.44618,   1.55876,   1.42636,   1.25849,   1.11378,   0.83092,   1.10589,   1.30621,   1.57260,   1.12125,   1.51152,   1.11306,   1.97445,   2.01944,   2.38452,   3.66799,   5.63060,   9.69189
  10.27545,   6.20754,   3.72506,   2.45915,   2.12191,   1.81025,   1.96191,   1.50768,   1.01042,   1.64161,   1.21630,   1.14789,   1.32642,   1.40751,   1.32118,   1.42780,   1.34844,   1.26771,   1.32371,   1.30207,   1.21893,   0.85172,   1.76245,   1.30971,   1.62091,   1.92385,   2.72456,   3.58212,   5.76928,   9.48151
  10.51699,   6.74378,   4.02164,   2.59477,   2.19471,   1.84128,   1.68013,   1.56903,   1.07260,   1.31170,   1.11925,   0.92843,   0.86446,   1.03794,   1.09698,   1.06192,   1.07811,   0.84094,   0.96712,   0.80229,   1.13890,   1.10485,   1.52360,   1.18809,   1.78718,   2.36614,   2.53688,   3.54430,   5.57311,   9.57506
  10.42667,   6.26833,   3.63367,   2.87270,   2.10524,   1.59369,   1.47499,   1.36163,   1.23367,   1.31613,   1.01359,   1.06331,   1.56480,   1.24920,   1.40829,   1.29753,   1.07610,   1.39525,   1.42004,   1.30785,   0.90575,   1.68011,   1.57706,   1.34627,   1.32563,   1.96293,   1.83379,   3.49788,   5.58038,   9.25380
  10.19255,   6.69977,   4.06295,   2.71953,   2.05729,   1.30476,   1.53572,   1.31707,   1.37490,   1.13795,   1.28852,   1.10324,   0.91003,   0.90674,   1.11491,   1.07213,   1.02349,   1.03655,   1.01162,   1.29533,   1.38572,   1.33631,   1.35002,   1.42949,   1.86130,   1.92167,   2.67239,   3.59685,   5.57782,   9.13905
   9.97295,   6.50798,   3.98720,   2.77417,   1.86411,   2.09490,   1.70181,   1.45732,   1.44346,   1.02544,   1.64074,   0.90267,   1.30635,   1.23654,   1.00516,   1.41881,   1.15133,   1.04327,   1.21825,   1.39630,   0.95853,   1.23846,   1.23656,   1.59100,   1.83803,   1.61867,   2.44528,   3.57905,   5.77882,   8.92953
  10.32620,   6.10828,   3.72491,   2.75804,   1.93526,   1.91138,   1.53204,   1.38527,   1.39497,   1.16485,   1.25225,   1.48886,   1.52359,   1.15562,   1.43638,   1.09354,   0.97228,   0.93853,   0.99645,   1.30497,   1.57021,   1.25245,   1.43697,   1.59236,   1.40824,   2.25935,   2.52505,   3.34048,   5.45438,   9.37863
  10.87161,   6.63274,   3.78112,   2.15118,   2.19832,   1.54215,   1.60531,   1.39624,   1.07705,   1.02623,   1.17041,   1.25851,   1.34452,   0.79567,   1.30831,   1.27194,   1.27633,   1.37915,   1.12330,   1.17208,   1.25392,   1.06754,   1.48198,   1.15864,   1.53622,   2.21196,   2.51449,   3.68143,   5.67604,   9.72438
  10.28949,   5.96812,   3.91899,   2.72559,   1.82242,   1.75115,   1.54181,   1.24741,   1.15299,   1.12209,   1.25985,   1.45183,   1.17977,   1.22926,   1.47722,   1.03736,   1.16348,   1.01727,   1.37268,   0.92626,   0.95227,   1.39629,   1.09211,   1.46893,   1.65953,   1.88014,   2.40301,   3.09414,   5.54910,   9.71476
  10.58959,   6.49737,   3.76703,   2.61642,   2.04186,   1.82113,   1.41405,   1.58626,   1.43751,   1.14844,   1.19172,   0.81439,   1.50213,   1.23072,   1.40161,   0.99479,   1.27809,   1.33964,   1.36287,   1.00993,   1.51321,   1.18811,   1.30641,   1.34614,   1.65233,   1.74594,   2.51308,   3.60462,   5.69766,   9.82194
  10.58089,   6.21129,   3.94657,   2.42452,   2.31173,   1.85797,   1.46386,   1.06031,   1.32253,   1.40581,   1.32777,   1.28098,   1.45429,   1.48395,   1.12775,   0.90103,   0.90898,   0.95653,   1.36066,   1.66083,   1.45121,   1.00569,   1.35652,   1.75227,   1.55000,   2.24599,   2.16052,   3.49514,   5.62786,   9.01484
  10.28181,   6.42567,   3.84003,   2.62170,   2.12541,   1.53768,   1.18573,   1.50430,   1.40690,   1.47215,   1.28786,   1.13696,   0.96988,   1.07524,   1.13128,   1.36829,   1.58316,   0.67340,   0.96106,   0.89145,   1.09328,   1.04353,   1.52557,   1.38157,   1.66141,   2.12135,   2.50450,   3.47323,   5.67921,   9.27260
  10.46745,   6.54708,   3.95959,   2.42250,   1.58720,   1.51831,   1.30389,   1.51420,   0.94170,   1.18568,   1.22660,   1.64756,   1.16203,   1.06005,   1.30932,   0.84903,   1.25482,   1.21631,   1.32596,   1.32078,   1.24308,   1.40177,   1.25452,   1.65337,   1.74204,   1.64598,   2.48782,   3.44754,   5.24572,   9.71015
  10.61780,   6.19115,   4.02574,   2.58545,   2.16053,   1.80004,   1.20770,   1.20185,   1.16943,   1.16028,   1.30673,   1.37808,   1.36085,   0.82767,   1.09624,   1.21081,   1.29129,   1.65723,   1.32145,   1.92157,   1.21584,   1.41799,   1.22620,   1.14276,   1.65087,   1.99556,   2.53496,   3.43856,   5.25116,   9.21533
  10.44347,   6.25778,   3.69857,   2.27424,   2.12217,   1.64366,   1.44979,   1.08858,   1.43131,   1.15582,   1.26651,   1.09346,   1.32159,   1.41788,   1.19856,   1.22279,   0.97194,   1.32991,   1.10001,   1.23668,   1.70882,   1.20470,   1.45513,   1.57621,   1.53757,   1.48398,   2.01379,   3.45567,   5.79066,   9.38683
  10.36764,   6.24530,   4.02062,   2.70169,   1.97140,   1.63070,   1.69015,   1.34410,   1.44205,   0.98207,   1.39081,   1.14892,   1.26608,   1.06748,   1.17843,   1.03192,   1.12705,   0.98019,   1.30064,   1.33734,   1.38874,   1.68168,   1.47623,   1.79463,   1.80363,   2.14901,   2.64161,   3.63112,   5.88447,   9.23898
  10.15678,   6.35025,   4.06910,   2.43342,   1.85680,   1.59369,   1.53358,   1.14553,   1.30335,   1.24893,   1.61131,   0.90338,   1.34519,   1.10192,   1.63924,   1.28379,   1.65636,   1.45904,   1.41404,   1.50001,   1.46835,   1.64745,   1.35303,   1.57245,   1.79424,   1.83422,   2.69072,   3.21416,   5.48733,   9.46065
  10.43914,   6.31569,   3.82001,   2.59898,   1.76260,   1.65750,   1.42359,   1.68469,   1.26604,   1.37618,   0.90712,   1.35850,   1.04697,   1.01123,   1.27653,   1.39562,   1.15855,   1.37536,   1.43326,   1.12633,   1.18880,   1.27278,   1.61890,   1.65410,   1.54417,   1.65964,   2.73361,   3.54136,   5.46023,   9.48414
  10.54525,   6.30848,   3.86689,   2.41570,   2.03788,   1.81694,   1.45578,   1.29240,   1.11253,   0.96928,   1.38959,   1.07308,   1.08092,   1.26201,   1.41826,   1.27550,   0.89511,   1.32223,   0.99986,   1.09796,   1.34925,   1.37791,   1.42456,   1.55535,   1.79076,   2.34935,   2.49789,   3.56865,   5.67742,   9.74962
  10.19794,   6.43092,   4.07475,   2.81902,   1.77952,   1.54402,   1.80405,   1.18989,   1.44427,   1.07549,   1.18566,   1.13925,   1.07811,   1.27843,   1.55639,   1.48768,   1.43706,   1.17972,   1.21640,   1.12753,   1.52918,   1.31994,   1.75994,   1.74698,   1.59786,   2.01476,   2.46812,   2.95911,   5.80644,   9.48388
  10.29292,   6.46535,   3.67447,   2.73113,   1.99827,   1.51119,   1.31655,   1.36206,   1.48750,   1.35087,   1.47064,   1.46325,   0.97905,   0.76974,   1.37458,   0.81265,   0.98059,   1.21493,   1.10313,   1.15993,   1.41119,   1.54230,   1.37408,   1.52919,   1.79675,   2.24544,   2.07196,   3.45220,   5.54086,   9.63073
  10.33260,   6.38639,   4.02337,   2.87411,   1.85210,   1.81124,   1.15585,   1.07027,   1.30499,   1.55342,   1.55357,   1.27540,   0.88742,   1.05286,   1.10802,   1.34540,   1.43546,   1.18104,   1.18180,   1.27779,   1.23056,   1.35292,   1.28899,   1.58677,   1.52113,   1.87986,   2.46389,   3.38298,   5.55112,   8.84638
  10.40041,   6.51312,   3.82906,   2.81629,   1.57101,   1.84955,   1.48413,   1.43642,   1.73894,   1.36263,   1.51746,   1.30789,   0.50153,   1.38904,   1.11849,   1.20958,   1.24577,   1.26716,   1.18436,   1.12589,   1.37378,   1.33543,   1.80483,   1.55980,   1.82525,   2.14138,   2.36022,   3.81456,   5.63375,   9.41564
  10.24015,   6.62413,   3.65933,   2.56551,   2.34970,   1.24753,   1.47308,   1.33828,   1.26676,   1.30338,   1.36376,   1.61897,   1.18227,   1.21559,   1.31264,   1.02992,   1.17900,   1.25674,   1.52686,   1.19426,   1.33069,   1.25414,   1.60140,   1.53186,   1.71100,   2.06139,   2.65820,   3.49924,   5.53467,   9.84615
  10.28662,   6.36782,   3.93768,   2.64442,   2.02218,   1.85875,   1.38578,   1.13596,   1.53651,   1.32272,   1.54634,   1.31027,   1.13131,   1.14834,   0.75989,   0.96890,   1.13565,   1.52784,   0.87458,   1.18677,   1.40252,   1.26718,   1.13061,   1.27941,   1.83696,   2.07477,   2.50152,   3.45359,   5.73256,   9.23778
  10.54862,   6.30251,   3.81930,   2.71442,   2.49377,   1.89702,   1.08964,   1.34576,   1.28735,   1.07645,   1.33483,   1.35011,   0.85320,   1.48691,   1.35328,   0.96444,   1.12250,   1.12910,   1.21696,   1.31115,   1.46313,   1.39345,   1.37881,   1.39727,   1.74506,   1.65805,   2.60946,   3.39648,   5.75253,   9.54420
  10.43270,   6.62079,   3.91226,   2.39310,   2.17104,   1.69399,   1.62608,   1.21175,   1.65626,   1.25614,   1.06954,   1.09679,   0.59411,   0.84867,   1.02065,   1.48170,   1.15453,   1.63235,   1.41577,   1.13679,   1.55007,   1.25383,   1.87544,   1.09492,   1.55020,   1.50749,   2.43130,   3.08237,   5.60458,   9.25301
  10.73939,   6.35993,   4.03154,   2.40032,   2.28287,   1.54790,   1.31569,   1.16711,   1.03411,   0.92127,   0.94317,   1.11031,   1.06160,   1.39760,   1.15859,   1.36489,   1.08691,   1.14448,   1.04641,   1.28373,   1.54144,   1.58170,   1.11811,   1.29442,   1.72608,   1.87846,   2.46246,   3.45639,   5.74457,   9.39368
  10.79104,   6.45488,   3.59803,   2.73561,   1.94222,   1.79131,   1.10537,   1.12487,   1.14206,   1.33617,   0.97882,   1.18877,   1.53176,   1.57894,   1.22778,   0.81549,   1.26176,   1.41811,   1.65533,   1.33156,   1.38644,   0.86629,   1.31528,   1.18410,   1.57949,   2.14286,   2.55973,   2.86789,   5.67513,   9.22912
  10.41986,   6.57907,   3.80609,   2.45260,   2.41432,   1.62560,   1.50683,   1.34372,   1.49305,   1.22960,   1.21291,   1.28790,   0.97584,   1.47668,   1.25267,   1.18417,   1.16636,   1.33476,   1.18162,   1.54037,   1.15157,   0.92800,   0.97293,   1.92447,   1.69433,   1.79220,   2.77811,   3.48473,   5.51836,   9.49062
  10.21595,   6.43282,   3.28780,   2.51106,   1.91405,   1.48913,   1.35563,   1.16915,   0.97718,   1.36972,   0.97747,   1.16259,   1.27710,   1.07275,   1.34750,   1.22660,   1.24963,   0.77672,   1.31306,   1.38236,   1.09812,   1.18053,   1.36027,   1.70665,   1.67003,   2.05811,   2.28547,   3.31695,   5.62033,   9.44257
  10.44978,   6.55574,   3.82919,   2.51596,   1.88997,   2.00615,   1.60086,   0.98516,   1.29154,   1.25262,   1.13733,   1.30134,   0.92628,   1.27326,   1.35806,   1.36240,   1.33252,   1.50412,   0.90720,   1.46685,   1.32297,   1.29149,   1.49437,   1.29027,   1.18582,   2.03678,   1.97284,   3.52859,   5.87399,   9.53699
  10.36345,   6.28617,   4.08596,   2.32126,   2.14198,   1.69237,   1.29585,   1.46513,   1.29843,   1.30330,   1.42389,   1.49920,   1.03389,   1.35849,   1.14586,   1.05070,   1.29212,   0.64889,   0.93689,   1.23422,   0.99705,   1.29323,   1.71237,   1.48655,   1.88711,   1.97571,   2.76946,   3.26270,   5.59890,   9.57125
  10.40660,   6.44960,   4.00046,   2.15961,   1.99681,   1.46902,   1.30374,   1.78768,   1.34124,   0.74300,   1.02488,   0.53029,   1.12894,   1.09057,   1.10488,   1.03824,   1.04403,   0.99634,   1.10359,   1.27435,   1.31036,   0.85529,   1.48775,   1.62326,   1.68940,   1.96920,   2.40980,   3.79806,   5.39252,   9.33597
  10.40671,   6.66866,   3.65682,   2.88812,   1.93493,   1.61436,   1.61514,   1.26974,   1.13735,   0.89956,   1.33047,   1.28684,   1.20033,   1.15952,   1.09973,   1.12103,   1.18638,   1.15289,   1.54134,   0.98666,   1.17280,   1.34321,   1.28045,   1.51632,   1.44916,   2.18693,   2.23155,   3.58261,   5.89667,  10.07965
  10.60395,   6.58657,   3.98549,   2.66299,   1.73014,   1.54001,   1.45857,   1.33617,   1.15334,   1.06414,   0.90598,   0.90164,   1.27646,   0.84569,   1.19451,   1.03449,   0.68150,   1.10194,   1.26699,   0.73291,   1.27670,   1.08915,   1.71305,   1.76856,   1.71468,   1.82502,   2.72178,   3.49920,   4.94662,   9.74427
  10.14200,   6.52680,   3.71145,   2.50119,   2.06652,   2.15847,   1.59135,   1.65509,   1.19611,   1.25642,   1.35772,   1.02265,   0.97856,   0.91770,   1.03964,   0.99639,   0.87449,   1.28042,   1.19272,   1.38222,   1.40728,   1.13650,   1.26394,   1.54650,   1.22595,   2.21724,   2.42641,   3.54311,   5.58340,   9.66425
  10.16204,   6.31674,   4.01301,   2.66543,   2.05828,   1.40580,   1.30502,   1.39316,   1.36823,   1.19352,   1.40390,   1.16364,   1.10258,   1.19898,   1.25716,   1.40063,   1.24820,   1.46034,   1.10162,   1.08484,   0.96493,   1.20228,   1.65132,   1.72824,   1.50279,   1.69974,   2.59945,   3.25586,   5.43550,   9.03049
  10.27107,   6.61298,   3.92607,   2.99006,   2.27382,   1.85414,   1.75212,   1.35761,   1.32960,   0.91552,   1.19361,   1.13483,   1.16836,   1.08703,   1.23521,   1.33624,   1.34999,   0.78163,   1.19155,   1.13387,   1.28727,   1.81597,   1.53993,   1.30582,   1.80244,   2.27565,   2.36464,   2.94868,   5.73162,   9.55557
  10.46971,   5.94812,   3.87485,   2.81804,   1.95154,   1.76339,   1.49799,   1.08476,   1.56057,   1.30499,   0.94199,   1.12409,   0.87346,   1.28056,   1.07522,   1.20677,   1.16974,   1.20941,   1.44987,   1.57443,   1.36135,   1.30909,   1.14670,   1.22872,   1.78733,   1.62613,   2.45224,   3.40759,   5.70790,   9.67946
  10.13469,   6.63820,   3.94895,   2.48034,   2.02371,   1.81273,   1.55418,   1.56965,   1.15033,   0.99212,   1.46589,   1.21455,   1.45772,   0.92865,   1.23496,   1.03877,   1.34564,   1.38701,   0.97609,   1.15798,   1.03395,   1.28568,   1.44530,   1.82012,   1.84178,   2.19895,   2.53974,   3.39547,   5.58042,   9.74712
  10.27855,   6.47539,   4.11293,   2.75089,   2.12571,   2.11031,   1.24289,   1.43259,   1.49929,   1.14708,   1.24691,   0.93184,   1.07470,   1.24597,   0.87566,   0.90761,   1.10749,   1.03250,   1.24895,   1.33275,   1.01234,   1.58673,   1.74804,   1.72592,   1.76186,   1.87833,   2.25470,   3.43486,   5.41886,   9.50610
  10.36370,   6.87231,   3.63461,   2.83161,   2.34327,   1.70003,   1.48640,   1.56992,   1.57435,   1.29947,   1.11635,   0.97649,   1.32683,   1.11930,   0.87531,   0.95034,   1.02772,   0.74272,   1.09858,   1.23173,   1.46953,   1.18544,   1.40739,   1.51726,   1.50498,   2.15371,   2.40039,   3.80496,   5.67689,   9.55561
  10.28600,   6.34296,   4.01048,   2.55505,   1.97336,   1.77566,   1.00197,   1.38671,   1.65689,   1.17511,   1.13712,   0.75941,   1.08133,   0.88095,   1.09749,   0.93765,   1.33403,   1.33879,   1.08832,   0.80307,   1.15772,   1.04693,   1.48159,   1.92573,   1.88793,   2.40519,   2.22947,   3.37291,   5.43424,   9.51978
  10.08552,   6.67115,   3.71677,   2.69779,   1.89133,   1.29102,   1.32863,   1.06597,   1.29306,   1.07968,   1.28312,   1.31457,   1.50086,   1.17440,   1.16589,   1.24372,   1.12881,   1.06265,   0.85188,   1.24608,   1.40274,   1.07952,   1.53737,   1.48907,   1.70148,   2.54408,   2.67441,   3.78679,   5.24464,   9.19445
  10.67253,   6.45414,   3.59221,   2.55741,   2.16682,   1.49845,   1.72602,   1.44297,   1.07378,   0.73740,   1.62006,   0.90815,   1.38373,   1.01658,   1.42670,   0.84599,   1.61341,   1.19327,   1.02768,   1.02051,   0.99560,   1.79512,   1.31855,   1.25283,   1.87895,   1.95889,   2.59050,   3.52476,   5.48061,   9.61504
  10.15891,   6.55144,   3.71806,   3.04742,   1.87908,   1.81568,   1.90627,   1.69215,   1.44117,   1.19651,   1.46594,   1.15003,   1.12375,   1.55476,   0.88329,   0.82896,   1.01051,   1.28564,   1.24419,   1.24109,   1.72610,   1.43636,   1.37907,   1.94255,   2.02057,   2.00885,   2.34178,   3.41199,   6.03476,   9.26496
